"Step","donkeykong__lr_0.00025_gamma_0.99_numenvs_512_steps_128_512 - charts/episodic_game_reward","donkeykong__lr_0.00025_gamma_0.99_numenvs_512_steps_128_512 - charts/episodic_game_reward__MIN","donkeykong__lr_0.00025_gamma_0.99_numenvs_512_steps_128_512 - charts/episodic_game_reward__MAX","donkeykong__lr_0.00025_gamma_0.99_numenvs_512_steps_128_1024 - charts/episodic_game_reward","donkeykong__lr_0.00025_gamma_0.99_numenvs_512_steps_128_1024 - charts/episodic_game_reward__MIN","donkeykong__lr_0.00025_gamma_0.99_numenvs_512_steps_128_1024 - charts/episodic_game_reward__MAX","donkeykong__lr_0.00025_gamma_0.99_numenvs_512_steps_128_0 - charts/episodic_game_reward","donkeykong__lr_0.00025_gamma_0.99_numenvs_512_steps_128_0 - charts/episodic_game_reward__MIN","donkeykong__lr_0.00025_gamma_0.99_numenvs_512_steps_128_0 - charts/episodic_game_reward__MAX"
"3341","0.800000011920929","0.800000011920929","0.800000011920929","2.4000000953674316","2.4000000953674316","2.4000000953674316","2.5","2.5","2.5"
"3342","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929"
"3343","0.800000011920929","0.800000011920929","0.800000011920929","0.10000000149011612","0.10000000149011612","0.10000000149011612","3.700000047683716","3.700000047683716","3.700000047683716"
"3344","2.700000047683716","2.700000047683716","2.700000047683716","0.800000011920929","0.800000011920929","0.800000011920929","1.600000023841858","1.600000023841858","1.600000023841858"
"3345","3.499999761581421","3.499999761581421","3.499999761581421","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.800000011920929","0.800000011920929","0.800000011920929"
"3346","5.099999904632568","5.099999904632568","5.099999904632568","4.299999713897705","4.299999713897705","4.299999713897705","1.600000023841858","1.600000023841858","1.600000023841858"
"3347","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.800000011920929","0.800000011920929","0.800000011920929"
"3348","0.10000000149011612","0.10000000149011612","0.10000000149011612","2.4000000953674316","2.4000000953674316","2.4000000953674316","5.100000381469727","5.100000381469727","5.100000381469727"
"3349","1.600000023841858","1.600000023841858","1.600000023841858","2.799999952316284","2.799999952316284","2.799999952316284","2.5","2.5","2.5"
"3350","1.600000023841858","1.600000023841858","1.600000023841858","1.600000023841858","1.600000023841858","1.600000023841858","0.30000001192092896","0.30000001192092896","0.30000001192092896"
"3351","0.800000011920929","0.800000011920929","0.800000011920929","0.20000000298023224","0.20000000298023224","0.20000000298023224","1","1","1"
"3352","1.7999999523162842","1.7999999523162842","1.7999999523162842","2.5","2.5","2.5","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"3353","0.800000011920929","0.800000011920929","0.800000011920929","0.10000000149011612","0.10000000149011612","0.10000000149011612","2.4000000953674316","2.4000000953674316","2.4000000953674316"
"3354","4","4","4","","","","1.100000023841858","1.100000023841858","1.100000023841858"
"3355","1.7000000476837158","1.7000000476837158","1.7000000476837158","1.7000000476837158","1.7000000476837158","1.7000000476837158","1.7000000476837158","1.7000000476837158","1.7000000476837158"
"3356","0.800000011920929","0.800000011920929","0.800000011920929","2.5","2.5","2.5","0.800000011920929","0.800000011920929","0.800000011920929"
"3357","1.7000000476837158","1.7000000476837158","1.7000000476837158","0","0","0","2.799999952316284","2.799999952316284","2.799999952316284"
"3358","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","1.600000023841858","1.600000023841858","1.600000023841858"
"3359","1.600000023841858","1.600000023841858","1.600000023841858","1.600000023841858","1.600000023841858","1.600000023841858","2.5","2.5","2.5"
"3360","1.600000023841858","1.600000023841858","1.600000023841858","3.299999952316284","3.299999952316284","3.299999952316284","4.900000095367432","4.900000095367432","4.900000095367432"
"3361","2.9000000953674316","2.9000000953674316","2.9000000953674316","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929"
"3362","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929"
"3363","2.5999999046325684","2.5999999046325684","2.5999999046325684","0.800000011920929","0.800000011920929","0.800000011920929","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"3364","4.299999713897705","4.299999713897705","4.299999713897705","1.600000023841858","1.600000023841858","1.600000023841858","2.799999952316284","2.799999952316284","2.799999952316284"
"3365","0","0","0","2.5","2.5","2.5","1.7000000476837158","1.7000000476837158","1.7000000476837158"
"3366","1","1","1","8.300000190734863","8.300000190734863","8.300000190734863","0.800000011920929","0.800000011920929","0.800000011920929"
"3367","3.200000047683716","3.200000047683716","3.200000047683716","2.5999999046325684","2.5999999046325684","2.5999999046325684","2.5","2.5","2.5"
"3368","4.199999809265137","4.199999809265137","4.199999809265137","0.800000011920929","0.800000011920929","0.800000011920929","2.5","2.5","2.5"
"3369","4.5","4.5","4.5","0.10000000149011612","0.10000000149011612","0.10000000149011612","1.600000023841858","1.600000023841858","1.600000023841858"
"3370","8.600001335144043","8.600001335144043","8.600001335144043","0","0","0","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"3371","2.4000000953674316","2.4000000953674316","2.4000000953674316","0.800000011920929","0.800000011920929","0.800000011920929","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"3372","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","1.7000000476837158","1.7000000476837158","1.7000000476837158"
"3373","3.200000047683716","3.200000047683716","3.200000047683716","3.299999952316284","3.299999952316284","3.299999952316284","0.800000011920929","0.800000011920929","0.800000011920929"
"3374","2","2","2","2.5999999046325684","2.5999999046325684","2.5999999046325684","0.800000011920929","0.800000011920929","0.800000011920929"
"3375","3.5","3.5","3.5","0.800000011920929","0.800000011920929","0.800000011920929","2.5","2.5","2.5"
"3376","0","0","0","7.200000286102295","7.200000286102295","7.200000286102295","3.200000047683716","3.200000047683716","3.200000047683716"
"3377","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929"
"3378","12.400002479553223","12.400002479553223","12.400002479553223","0.800000011920929","0.800000011920929","0.800000011920929","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"3379","0.800000011920929","0.800000011920929","0.800000011920929","0.9000000357627869","0.9000000357627869","0.9000000357627869","3.200000047683716","3.200000047683716","3.200000047683716"
"3380","1.9000000953674316","1.9000000953674316","1.9000000953674316","1","1","1","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"3381","1","1","1","5.100000381469727","5.100000381469727","5.100000381469727","2.5","2.5","2.5"
"3382","0","0","0","0.9000000357627869","0.9000000357627869","0.9000000357627869","3.499999761581421","3.499999761581421","3.499999761581421"
"3383","0.9000000357627869","0.9000000357627869","0.9000000357627869","1.600000023841858","1.600000023841858","1.600000023841858","3.200000047683716","3.200000047683716","3.200000047683716"
"3384","1.7000000476837158","1.7000000476837158","1.7000000476837158","0.800000011920929","0.800000011920929","0.800000011920929","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"3385","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929"
"3386","0.10000000149011612","0.10000000149011612","0.10000000149011612","1.600000023841858","1.600000023841858","1.600000023841858","1","1","1"
"3387","3.200000047683716","3.200000047683716","3.200000047683716","0.9000000357627869","0.9000000357627869","0.9000000357627869","2.700000047683716","2.700000047683716","2.700000047683716"
"3388","3.6999998092651367","3.6999998092651367","3.6999998092651367","2.700000047683716","2.700000047683716","2.700000047683716","1.899999976158142","1.899999976158142","1.899999976158142"
"3389","2.4000000953674316","2.4000000953674316","2.4000000953674316","1.100000023841858","1.100000023841858","1.100000023841858","1.7000000476837158","1.7000000476837158","1.7000000476837158"
"3390","0.800000011920929","0.800000011920929","0.800000011920929","1.7000000476837158","1.7000000476837158","1.7000000476837158","1.8000000715255737","1.8000000715255737","1.8000000715255737"
"3391","0.20000000298023224","0.20000000298023224","0.20000000298023224","7.600000381469727","7.600000381469727","7.600000381469727","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"3392","0.800000011920929","0.800000011920929","0.800000011920929","3.200000047683716","3.200000047683716","3.200000047683716","0","0","0"
"3393","7.600000381469727","7.600000381469727","7.600000381469727","0.800000011920929","0.800000011920929","0.800000011920929","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"3394","2.700000047683716","2.700000047683716","2.700000047683716","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.800000011920929","0.800000011920929","0.800000011920929"
"3395","0","0","0","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"3396","2.5","2.5","2.5","0.10000000149011612","0.10000000149011612","0.10000000149011612","2.4000000953674316","2.4000000953674316","2.4000000953674316"
"3397","4.299999713897705","4.299999713897705","4.299999713897705","8.100000381469727","8.100000381469727","8.100000381469727","0.800000011920929","0.800000011920929","0.800000011920929"
"3398","2.4000000953674316","2.4000000953674316","2.4000000953674316","9.80000114440918","9.80000114440918","9.80000114440918","1.7000000476837158","1.7000000476837158","1.7000000476837158"
"3399","4.5","4.5","4.5","0.800000011920929","0.800000011920929","0.800000011920929","1.600000023841858","1.600000023841858","1.600000023841858"
"3400","0.10000000149011612","0.10000000149011612","0.10000000149011612","1.7000000476837158","1.7000000476837158","1.7000000476837158","0.800000011920929","0.800000011920929","0.800000011920929"
"3401","3.499999761581421","3.499999761581421","3.499999761581421","1.8000000715255737","1.8000000715255737","1.8000000715255737","0.800000011920929","0.800000011920929","0.800000011920929"
"3402","2.5999999046325684","2.5999999046325684","2.5999999046325684","1.600000023841858","1.600000023841858","1.600000023841858","4.299999713897705","4.299999713897705","4.299999713897705"
"3403","1.600000023841858","1.600000023841858","1.600000023841858","0.800000011920929","0.800000011920929","0.800000011920929","3.799999475479126","3.799999475479126","3.799999475479126"
"3404","3.200000047683716","3.200000047683716","3.200000047683716","0.800000011920929","0.800000011920929","0.800000011920929","3.299999952316284","3.299999952316284","3.299999952316284"
"3405","3.200000047683716","3.200000047683716","3.200000047683716","0","0","0","1.7000000476837158","1.7000000476837158","1.7000000476837158"
"3406","1.7999999523162842","1.7999999523162842","1.7999999523162842","2.5999999046325684","2.5999999046325684","2.5999999046325684","1.7000000476837158","1.7000000476837158","1.7000000476837158"
"3407","2.5","2.5","2.5","0.9000000357627869","0.9000000357627869","0.9000000357627869","2.4000000953674316","2.4000000953674316","2.4000000953674316"
"3408","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.9000000357627869","0.9000000357627869","0.9000000357627869","0","0","0"
"3409","0","0","0","1.7000000476837158","1.7000000476837158","1.7000000476837158","6.600000858306885","6.600000858306885","6.600000858306885"
"3410","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"3411","2.700000047683716","2.700000047683716","2.700000047683716","1.2000000476837158","1.2000000476837158","1.2000000476837158","0.800000011920929","0.800000011920929","0.800000011920929"
"3412","1.100000023841858","1.100000023841858","1.100000023841858","2.700000047683716","2.700000047683716","2.700000047683716","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"3413","5.700000286102295","5.700000286102295","5.700000286102295","0.10000000149011612","0.10000000149011612","0.10000000149011612","4.499999523162842","4.499999523162842","4.499999523162842"
"3414","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.9000000357627869","0.9000000357627869","0.9000000357627869","1.2000000476837158","1.2000000476837158","1.2000000476837158"
"3415","2.5","2.5","2.5","1.9000000953674316","1.9000000953674316","1.9000000953674316","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"3416","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"3417","0.800000011920929","0.800000011920929","0.800000011920929","2.4000000953674316","2.4000000953674316","2.4000000953674316","1.100000023841858","1.100000023841858","1.100000023841858"
"3418","0.9000000357627869","0.9000000357627869","0.9000000357627869","1.9000000953674316","1.9000000953674316","1.9000000953674316","0.30000001192092896","0.30000001192092896","0.30000001192092896"
"3419","1.9000000953674316","1.9000000953674316","1.9000000953674316","1.600000023841858","1.600000023841858","1.600000023841858","0.800000011920929","0.800000011920929","0.800000011920929"
"3420","3.200000047683716","3.200000047683716","3.200000047683716","1.600000023841858","1.600000023841858","1.600000023841858","0.800000011920929","0.800000011920929","0.800000011920929"
"3421","1.600000023841858","1.600000023841858","1.600000023841858","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"3422","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"3423","2.4000000953674316","2.4000000953674316","2.4000000953674316","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"3424","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","2.4000000953674316","2.4000000953674316","2.4000000953674316"
"3425","1","1","1","1.600000023841858","1.600000023841858","1.600000023841858","1.600000023841858","1.600000023841858","1.600000023841858"
"3426","1","1","1","4.399999618530273","4.399999618530273","4.399999618530273","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"3427","2.5","2.5","2.5","2.700000047683716","2.700000047683716","2.700000047683716","0.800000011920929","0.800000011920929","0.800000011920929"
"3428","0.800000011920929","0.800000011920929","0.800000011920929","2.5","2.5","2.5","2.1000001430511475","2.1000001430511475","2.1000001430511475"
"3429","2.5","2.5","2.5","3.200000047683716","3.200000047683716","3.200000047683716","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"3430","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.800000011920929","0.800000011920929","0.800000011920929","4.299999713897705","4.299999713897705","4.299999713897705"
"3431","5.200000286102295","5.200000286102295","5.200000286102295","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"3432","0.800000011920929","0.800000011920929","0.800000011920929","2.5","2.5","2.5","2.5999999046325684","2.5999999046325684","2.5999999046325684"
"3433","1.7000000476837158","1.7000000476837158","1.7000000476837158","1.7000000476837158","1.7000000476837158","1.7000000476837158","4.400000095367432","4.400000095367432","4.400000095367432"
"3434","0.800000011920929","0.800000011920929","0.800000011920929","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"3435","1.600000023841858","1.600000023841858","1.600000023841858","2.5","2.5","2.5","3.299999952316284","3.299999952316284","3.299999952316284"
"3436","4.299999713897705","4.299999713897705","4.299999713897705","2.5","2.5","2.5","3.299999952316284","3.299999952316284","3.299999952316284"
"3437","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","2","2","2"
"3438","15.400002479553223","15.400002479553223","15.400002479553223","0.800000011920929","0.800000011920929","0.800000011920929","1.600000023841858","1.600000023841858","1.600000023841858"
"3439","1.7999999523162842","1.7999999523162842","1.7999999523162842","0.800000011920929","0.800000011920929","0.800000011920929","4.199999809265137","4.199999809265137","4.199999809265137"
"3440","0.800000011920929","0.800000011920929","0.800000011920929","1.9000000953674316","1.9000000953674316","1.9000000953674316","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"3441","0","0","0","2.5","2.5","2.5","0","0","0"
"3442","0.800000011920929","0.800000011920929","0.800000011920929","3.299999952316284","3.299999952316284","3.299999952316284","1.600000023841858","1.600000023841858","1.600000023841858"
"3443","4.099999904632568","4.099999904632568","4.099999904632568","0.30000001192092896","0.30000001192092896","0.30000001192092896","0.30000001192092896","0.30000001192092896","0.30000001192092896"
"3444","0.800000011920929","0.800000011920929","0.800000011920929","1.600000023841858","1.600000023841858","1.600000023841858","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"3445","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","2.4000000953674316","2.4000000953674316","2.4000000953674316"
"3446","0.800000011920929","0.800000011920929","0.800000011920929","1.7000000476837158","1.7000000476837158","1.7000000476837158","1","1","1"
"3447","0.9000000357627869","0.9000000357627869","0.9000000357627869","2.4000000953674316","2.4000000953674316","2.4000000953674316","0.800000011920929","0.800000011920929","0.800000011920929"
"3448","0.800000011920929","0.800000011920929","0.800000011920929","2.4000000953674316","2.4000000953674316","2.4000000953674316","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"3449","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","8.300000190734863","8.300000190734863","8.300000190734863"
"3450","1.9000000953674316","1.9000000953674316","1.9000000953674316","0.800000011920929","0.800000011920929","0.800000011920929","2.4000000953674316","2.4000000953674316","2.4000000953674316"
"3451","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","1.7000000476837158","1.7000000476837158","1.7000000476837158"
"3452","9.90000057220459","9.90000057220459","9.90000057220459","5.600000381469727","5.600000381469727","5.600000381469727","1.7000000476837158","1.7000000476837158","1.7000000476837158"
"3453","0.9000000357627869","0.9000000357627869","0.9000000357627869","1.2999999523162842","1.2999999523162842","1.2999999523162842","1.7000000476837158","1.7000000476837158","1.7000000476837158"
"3454","1.600000023841858","1.600000023841858","1.600000023841858","2.799999952316284","2.799999952316284","2.799999952316284","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"3455","0.800000011920929","0.800000011920929","0.800000011920929","4.099999904632568","4.099999904632568","4.099999904632568","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"3456","3.799999952316284","3.799999952316284","3.799999952316284","2.5999999046325684","2.5999999046325684","2.5999999046325684","1.100000023841858","1.100000023841858","1.100000023841858"
"3457","4","4","4","2.700000047683716","2.700000047683716","2.700000047683716","4.800000190734863","4.800000190734863","4.800000190734863"
"3458","0.5","0.5","0.5","3.5","3.5","3.5","0.800000011920929","0.800000011920929","0.800000011920929"
"3459","1.8000000715255737","1.8000000715255737","1.8000000715255737","0.800000011920929","0.800000011920929","0.800000011920929","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"3460","2.5","2.5","2.5","2.6000001430511475","2.6000001430511475","2.6000001430511475","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"3461","2.4000000953674316","2.4000000953674316","2.4000000953674316","5.600000381469727","5.600000381469727","5.600000381469727","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"3462","0.9000000357627869","0.9000000357627869","0.9000000357627869","0","0","0","1","1","1"
"3463","0.9000000357627869","0.9000000357627869","0.9000000357627869","2.5999999046325684","2.5999999046325684","2.5999999046325684","1.600000023841858","1.600000023841858","1.600000023841858"
"3464","1.7999999523162842","1.7999999523162842","1.7999999523162842","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.800000011920929","0.800000011920929","0.800000011920929"
"3465","1.899999976158142","1.899999976158142","1.899999976158142","1.600000023841858","1.600000023841858","1.600000023841858","0.800000011920929","0.800000011920929","0.800000011920929"
"3466","0.10000000149011612","0.10000000149011612","0.10000000149011612","1.600000023841858","1.600000023841858","1.600000023841858","","",""
"3467","1","1","1","1.2000000476837158","1.2000000476837158","1.2000000476837158","0","0","0"
"3468","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.10000000149011612","2.5999999046325684","2.5999999046325684","2.5999999046325684"
"3469","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"3470","1.100000023841858","1.100000023841858","1.100000023841858","0.800000011920929","0.800000011920929","0.800000011920929","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"3471","3.299999952316284","3.299999952316284","3.299999952316284","0.800000011920929","0.800000011920929","0.800000011920929","1.600000023841858","1.600000023841858","1.600000023841858"
"3472","0.10000000149011612","0.10000000149011612","0.10000000149011612","1","1","1","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"3473","0.9000000357627869","0.9000000357627869","0.9000000357627869","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929"
"3474","2.999999761581421","2.999999761581421","2.999999761581421","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"3475","7.500000476837158","7.500000476837158","7.500000476837158","7.700000286102295","7.700000286102295","7.700000286102295","1.8000000715255737","1.8000000715255737","1.8000000715255737"
"3476","0.800000011920929","0.800000011920929","0.800000011920929","3.6999998092651367","3.6999998092651367","3.6999998092651367","2.5999999046325684","2.5999999046325684","2.5999999046325684"
"3477","1.600000023841858","1.600000023841858","1.600000023841858","2.4000000953674316","2.4000000953674316","2.4000000953674316","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"3478","0.10000000149011612","0.10000000149011612","0.10000000149011612","4.5","4.5","4.5","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"3479","2.700000047683716","2.700000047683716","2.700000047683716","2.799999952316284","2.799999952316284","2.799999952316284","3.299999952316284","3.299999952316284","3.299999952316284"
"3480","0.800000011920929","0.800000011920929","0.800000011920929","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"3481","1.9000000953674316","1.9000000953674316","1.9000000953674316","0.9000000357627869","0.9000000357627869","0.9000000357627869","6.100000381469727","6.100000381469727","6.100000381469727"
"3482","1","1","1","5.800000190734863","5.800000190734863","5.800000190734863","1","1","1"
"3483","6.40000057220459","6.40000057220459","6.40000057220459","4","4","4","7.000000476837158","7.000000476837158","7.000000476837158"
"3484","2.5","2.5","2.5","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"3485","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","1.2000000476837158","1.2000000476837158","1.2000000476837158"
"3486","0.800000011920929","0.800000011920929","0.800000011920929","2.5","2.5","2.5","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"3487","0.800000011920929","0.800000011920929","0.800000011920929","1.600000023841858","1.600000023841858","1.600000023841858","0","0","0"
"3488","1.600000023841858","1.600000023841858","1.600000023841858","1.7000000476837158","1.7000000476837158","1.7000000476837158","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"3489","1.7000000476837158","1.7000000476837158","1.7000000476837158","4","4","4","1.600000023841858","1.600000023841858","1.600000023841858"
"3490","1.7999999523162842","1.7999999523162842","1.7999999523162842","1.600000023841858","1.600000023841858","1.600000023841858","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"3491","1.600000023841858","1.600000023841858","1.600000023841858","1","1","1","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"3492","0.9000000357627869","0.9000000357627869","0.9000000357627869","1.600000023841858","1.600000023841858","1.600000023841858","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"3493","3.5999996662139893","3.5999996662139893","3.5999996662139893","6.5","6.5","6.5","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"3494","0.800000011920929","0.800000011920929","0.800000011920929","2.1999998092651367","2.1999998092651367","2.1999998092651367","3.200000047683716","3.200000047683716","3.200000047683716"
"3495","0.20000000298023224","0.20000000298023224","0.20000000298023224","3.299999952316284","3.299999952316284","3.299999952316284","3.5999999046325684","3.5999999046325684","3.5999999046325684"
"3496","0.10000000149011612","0.10000000149011612","0.10000000149011612","2.5","2.5","2.5","3.499999761581421","3.499999761581421","3.499999761581421"
"3497","3.4000000953674316","3.4000000953674316","3.4000000953674316","0.20000000298023224","0.20000000298023224","0.20000000298023224","5.400000095367432","5.400000095367432","5.400000095367432"
"3498","5.299999713897705","5.299999713897705","5.299999713897705","0.9000000357627869","0.9000000357627869","0.9000000357627869","4.799999713897705","4.799999713897705","4.799999713897705"
"3499","2.4000000953674316","2.4000000953674316","2.4000000953674316","1.100000023841858","1.100000023841858","1.100000023841858","0.800000011920929","0.800000011920929","0.800000011920929"
"3500","0.800000011920929","0.800000011920929","0.800000011920929","3.499999761581421","3.499999761581421","3.499999761581421","1.100000023841858","1.100000023841858","1.100000023841858"
"3501","1.600000023841858","1.600000023841858","1.600000023841858","0","0","0","1.100000023841858","1.100000023841858","1.100000023841858"
"3502","4","4","4","0","0","0","2.700000047683716","2.700000047683716","2.700000047683716"
"3503","1.100000023841858","1.100000023841858","1.100000023841858","0.800000011920929","0.800000011920929","0.800000011920929","4","4","4"
"3504","0.10000000149011612","0.10000000149011612","0.10000000149011612","1.600000023841858","1.600000023841858","1.600000023841858","3.299999952316284","3.299999952316284","3.299999952316284"
"3505","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.800000011920929","0.800000011920929","0.800000011920929","1.100000023841858","1.100000023841858","1.100000023841858"
"3506","1.8000000715255737","1.8000000715255737","1.8000000715255737","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"3507","0.10000000149011612","0.10000000149011612","0.10000000149011612","3.3999998569488525","3.3999998569488525","3.3999998569488525","7.40000057220459","7.40000057220459","7.40000057220459"
"3508","1.600000023841858","1.600000023841858","1.600000023841858","2.5","2.5","2.5","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"3509","0.10000000149011612","0.10000000149011612","0.10000000149011612","1.600000023841858","1.600000023841858","1.600000023841858","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"3510","1.7999999523162842","1.7999999523162842","1.7999999523162842","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0"
"3511","3.3999998569488525","3.3999998569488525","3.3999998569488525","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"3512","2.4000000953674316","2.4000000953674316","2.4000000953674316","2.5","2.5","2.5","0.800000011920929","0.800000011920929","0.800000011920929"
"3513","0.10000000149011612","0.10000000149011612","0.10000000149011612","1.3000000715255737","1.3000000715255737","1.3000000715255737","1.100000023841858","1.100000023841858","1.100000023841858"
"3514","2.700000047683716","2.700000047683716","2.700000047683716","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929"
"3515","0.800000011920929","0.800000011920929","0.800000011920929","4.5","4.5","4.5","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"3516","3.3999998569488525","3.3999998569488525","3.3999998569488525","1.7999999523162842","1.7999999523162842","1.7999999523162842","5.400000095367432","5.400000095367432","5.400000095367432"
"3517","0","0","0","2","2","2","2.5999999046325684","2.5999999046325684","2.5999999046325684"
"3518","1.600000023841858","1.600000023841858","1.600000023841858","2.4000000953674316","2.4000000953674316","2.4000000953674316","2.299999952316284","2.299999952316284","2.299999952316284"
"3519","1.7999999523162842","1.7999999523162842","1.7999999523162842","5.000000476837158","5.000000476837158","5.000000476837158","0.800000011920929","0.800000011920929","0.800000011920929"
"3520","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.9000000357627869","0.9000000357627869","0.9000000357627869","0","0","0"
"3521","3.3999998569488525","3.3999998569488525","3.3999998569488525","1.7000000476837158","1.7000000476837158","1.7000000476837158","2.5999999046325684","2.5999999046325684","2.5999999046325684"
"3522","1.7000000476837158","1.7000000476837158","1.7000000476837158","0.800000011920929","0.800000011920929","0.800000011920929","2.5","2.5","2.5"
"3523","0.800000011920929","0.800000011920929","0.800000011920929","1.9000000953674316","1.9000000953674316","1.9000000953674316","3.200000047683716","3.200000047683716","3.200000047683716"
"3524","2.5","2.5","2.5","3.200000047683716","3.200000047683716","3.200000047683716","1.600000023841858","1.600000023841858","1.600000023841858"
"3525","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","1.100000023841858","1.100000023841858","1.100000023841858"
